date,market_ret,breadth,flag_rate,market_anomaly_flag
1994-11-11,-0.0225716668135451,0.0,0.0,0
1994-11-14,0.0361446680704857,1.0,0.0,0
1994-11-15,0.000968894709693,1.0,0.0,0
1994-11-16,0.0009683252209811,1.0,0.0,0
1994-11-17,-0.0058029508338495,0.0,0.0,0
1994-11-18,-0.0019452370563909,0.0,0.0,0
1994-11-21,-0.0097467181017552,0.0,0.0,0
1994-11-22,-0.0236221018005942,0.0,0.0,0
1994-11-23,-0.0080646630664745,0.0,0.0,0
1994-11-25,0.0121951526044814,1.0,0.0,0
1994-11-28,0.0180722862797921,1.0,0.0,0
1994-11-29,0.0118346303943643,1.0,0.0,0
1994-11-30,-0.0194934362035106,0.0,0.0,0
1994-12-01,-0.0049700571056806,0.0,0.0,0
1994-12-02,0.0109888543398755,1.0,0.0,0
1994-12-05,0.0009879489033954,1.0,0.0,0
1994-12-06,0.000987349455972,1.0,0.0,0
1994-12-07,-0.005917033750856,0.0,0.0,0
1994-12-08,-0.0079362749978647,0.0,0.0,0
1994-12-09,0.0099999419714174,1.0,0.0,0
1994-12-12,0.0,0.0,0.0,0
1994-12-13,-0.005940936676129,0.0,0.0,0
1994-12-14,0.0079681792061003,1.0,0.0,0
1994-12-15,0.0039527356220534,1.0,0.0,0
1994-12-16,-0.0019686801397568,0.0,0.0,0
1994-12-19,-0.0118341613171539,0.0,0.0,0
1994-12-20,-0.0439123094349487,0.0,0.0,0
1994-12-21,0.0271398258148931,1.0,0.0,0
1994-12-22,-0.0142274685746062,0.0,0.0,0
1994-12-23,0.0041239825013923,1.0,0.0,0
1994-12-27,-0.0020536690618814,0.0,0.0,0
1994-12-28,0.0041153012496621,1.0,0.0,0
1994-12-29,0.0133194993649954,1.0,0.0,0
1994-12-30,-0.0111220924500491,0.0,0.0,0
1995-01-03,-0.0153379189060764,0.0,0.0,0
1995-01-04,0.0072693082727843,1.0,0.0,0
1995-01-05,-0.0164948512248622,0.0,0.0,0
1995-01-06,0.0167714945319861,1.0,0.0,0
1995-01-09,-0.006185434361735,0.0,0.0,0
1995-01-10,0.0124480615329596,1.0,0.0,0
1995-01-11,0.0061476036987184,1.0,0.0,0
1995-01-12,-0.0020369388549259,0.0,0.0,0
1995-01-13,0.0244897598636977,1.0,0.0,0
1995-01-16,0.0219127060039672,1.0,0.0,0
1995-01-17,0.0077972261323528,1.0,0.0,0
1995-01-18,0.0067695113009189,1.0,0.0,0
1995-01-19,-0.0240151489744496,0.0,0.0,0
1995-01-20,-0.0295275804353679,0.0,0.0,0
1995-01-23,0.0192695725666167,1.0,0.0,0
1995-01-24,-0.0126864040598916,0.0,0.0,0
1995-01-25,-0.0042830750705377,0.0,0.0,0
1995-01-26,-0.0303645851135887,0.0,0.0,0
1995-01-27,0.0,0.0,0.0,0
1995-01-30,-0.0146136988929406,0.0,0.0,0
1995-01-31,0.0063555946596034,1.0,0.0,0
1995-02-01,-0.004210203984358,0.0,0.0,0
1995-02-02,-0.0021141532119511,0.0,0.0,0
1995-02-03,0.0190678924717508,1.0,0.0,0
1995-02-06,0.0124742388234244,1.0,0.0,0
1995-02-07,0.002053180720924,1.0,0.0,0
1995-02-08,0.0143437913325541,1.0,0.0,0
1995-02-09,0.0,0.0,0.0,0
1995-02-10,0.0020205758968012,1.0,0.0,0
1995-02-13,0.0,0.0,0.0,0
1995-02-14,-0.0020165014026711,0.0,0.0,0
1995-02-15,-0.0181814355697843,0.0,0.0,0
1995-02-16,0.0020578952977869,1.0,0.0,0
1995-02-17,-0.0082137972338024,0.0,0.0,0
1995-02-21,-0.0103523026743711,0.0,0.0,0
1995-02-22,0.0292888469853052,1.0,0.0,0
1995-02-23,0.0020327026728115,1.0,0.0,0
1995-02-24,-0.0060853516052751,0.0,0.0,0
1995-02-27,0.008163512141937,1.0,0.0,0
1995-02-28,0.0202427999844019,1.0,0.0,0
1995-03-01,0.0039681374989324,1.0,0.0,0
1995-03-02,0.0079052832424126,1.0,0.0,0
1995-03-03,-0.0019607733415406,0.0,0.0,0
1995-03-06,0.0108055338447492,1.0,0.0,0
1995-03-07,0.0160348025484913,1.0,0.0,0
1995-03-08,0.048302347985816,1.0,0.0,0
1995-03-09,-0.009124123703609,0.0,0.0,0
1995-03-10,0.0101291203340547,1.0,0.0,0
1995-03-13,0.0063805690906741,1.0,0.0,0
1995-03-14,0.0398556384840764,1.0,0.0,0
1995-03-15,-0.0174218331921039,0.0,0.0,0
1995-03-16,-0.0053188663272726,0.0,0.0,0
1995-03-17,-0.0026739507193713,0.0,0.0,0
1995-03-20,0.0169791791971347,1.0,0.0,0
1995-03-21,-0.0096660283224861,0.0,0.0,0
1995-03-22,0.0070986214419423,1.0,0.0,0
1995-03-23,0.0255508525681478,1.0,0.0,0
1995-03-24,0.0154635008927317,1.0,0.0,0
1995-03-27,-0.0118441872924741,0.0,0.0,0
1995-03-28,0.008561759310329,1.0,0.0,0
1995-03-29,-0.0186760197641872,0.0,0.0,0
1995-03-30,-0.0017299299691893,0.0,0.0,0
1995-03-31,-0.0138649063158055,0.0,0.0,0
1995-04-03,-0.0158173044410213,0.0,0.0,0
1995-04-04,-0.001785619793871,0.0,0.0,0
1995-04-05,0.0107333941431935,1.0,0.0,0
1995-04-06,-0.0088495940270523,0.0,0.0,0
1995-04-07,-0.0053567744451248,0.0,0.0,0
1995-04-10,0.0188508795787687,1.0,0.0,0
1995-04-11,0.0167399941011736,1.0,0.0,0
1995-04-12,-0.0069322882898775,0.0,0.0,0
1995-04-13,0.0122161699103995,1.0,0.0,0
1995-04-17,0.0672415894195712,1.0,0.0,0
1995-04-18,-0.0080781906832286,0.0,0.0,0
1995-04-19,-0.0081426623698561,0.0,0.0,0
1995-04-20,-0.0114945787494977,0.0,0.0,0
1995-04-21,-0.0033220045170412,0.0,0.0,0
1995-04-24,0.0366667802927906,1.0,0.0,0
1995-04-25,0.0289384371127265,1.0,0.0,0
1995-04-26,-0.004686955377866,0.0,0.0,0
1995-04-27,-0.0125590215021768,0.0,0.0,0
1995-04-28,0.039745859286443,1.0,0.0,0
1995-05-01,0.0045868383601304,1.0,0.0,0
1995-05-02,-0.0312024084250861,0.0,0.0,0
1995-05-03,0.0164965980040128,1.0,0.0,0
1995-05-04,0.0077274904328987,1.0,0.0,0
1995-05-05,-0.0184048855976695,0.0,0.0,0
1995-05-08,-0.0015616743574898,0.0,0.0,0
1995-05-09,-0.0007829145097997,0.0,0.0,0
1995-05-10,-0.0070480268065187,0.0,0.0,0
1995-05-11,0.0268143374810669,1.0,0.0,0
1995-05-12,-0.0076807394739258,0.0,0.0,0
1995-05-15,0.0069658321760672,1.0,0.0,0
1995-05-16,0.0438124342561587,1.0,0.0,0
1995-05-17,0.0132551352598631,1.0,0.0,0
1995-05-18,-0.0159887642896325,0.0,0.0,0
1995-05-19,0.0088627224392558,1.0,0.0,0
1995-05-22,0.0219619526347421,1.0,0.0,0
1995-05-23,0.0143265013187203,1.0,0.0,0
1995-05-24,-0.0112986360629384,0.0,0.0,0
1995-05-25,0.0199994020475793,1.0,0.0,0
1995-05-26,-0.0196072684037186,0.0,0.0,0
1995-05-30,-0.0514292082090713,0.0,0.0,0
1995-05-31,0.020331572780883,1.0,0.0,0
1995-06-01,-0.0066420988552173,0.0,0.0,0
1995-06-02,-0.0118871469490359,0.0,0.0,0
1995-06-05,0.0195489776939308,1.0,0.0,0
1995-06-06,-0.0191741428039561,0.0,0.0,0
1995-06-07,0.0105266146905542,1.0,0.0,0
1995-06-08,0.0014878741547676,1.0,0.0,0
1995-06-09,0.0089150421733135,1.0,0.0,0
1995-06-12,-0.0132547850063182,0.0,0.0,0
1995-06-13,0.0014924582689557,1.0,0.0,0
1995-06-14,-0.0007450816353857,0.0,0.0,0
1995-06-15,0.0126771092289326,1.0,0.0,0
1995-06-16,0.0250371041092936,1.0,0.0,0
1995-06-19,0.032327266159208,1.0,0.0,0
1995-06-20,0.0173975271128852,1.0,0.0,0
1995-06-21,-0.0095761957686661,0.0,0.0,0
1995-06-22,0.0151938158872579,1.0,0.0,0
1995-06-23,-0.0081636718125108,0.0,0.0,0
1995-06-26,-0.0150885615229026,0.0,0.0,0
1995-06-27,-0.0320336347931917,0.0,0.0,0
1995-06-28,0.0115103837914698,1.0,0.0,0
1995-06-29,0.0170696111962489,1.0,0.0,0
1995-06-30,0.011189085750239,1.0,0.0,0
1995-07-03,0.0062241639795177,1.0,0.0,0
1995-07-05,-0.0027494525187732,0.0,0.0,0
1995-07-06,0.0227434722315462,1.0,0.0,0
1995-07-07,0.0309969975444712,1.0,0.0,0
1995-07-10,0.0339868043220583,1.0,0.0,0
1995-07-11,-0.0240200388777608,0.0,0.0,0
1995-07-12,0.0349742690019567,1.0,0.0,0
1995-07-13,0.0025035908455346,1.0,0.0,0
1995-07-14,0.0349557324536671,1.0,0.0,0
1995-07-17,0.0518695456547864,1.0,0.0,0
1995-07-18,-0.0653671613876333,0.0,0.0,0
1995-07-19,-0.0723925495997875,0.0,0.0,0
1995-07-20,0.017196052730837,1.0,0.0,0
1995-07-21,-0.0429124467675893,0.0,0.0,0
1995-07-24,0.0176625484255341,1.0,0.0,0
1995-07-25,0.0293722690147193,1.0,0.0,0
1995-07-26,-0.003890659548412,0.0,0.0,0
1995-07-27,0.0052081175361262,1.0,0.0,0
1995-07-28,-0.0401552177495644,0.0,0.0,0
1995-07-31,-0.0229424796682995,0.0,0.0,0
1995-08-01,-0.0110493371987543,0.0,0.0,0
1995-08-02,-0.0055866934949476,0.0,0.0,0
1995-08-03,0.0238761384982508,1.0,0.0,0
1995-08-04,0.0301786237070416,1.0,0.0,0
1995-08-07,-0.002663101002767,0.0,0.0,0
1995-08-08,-0.0013352965352778,0.0,0.0,0
1995-08-09,0.0320857060173518,1.0,0.0,0
1995-08-10,-0.0246113241036169,0.0,0.0,0
1995-08-11,0.0252323250328891,1.0,0.0,0
1995-08-14,0.0233160561107408,1.0,0.0,0
1995-08-15,-0.003797326903426,0.0,0.0,0
1995-08-16,0.0038118015600405,1.0,0.0,0
1995-08-17,0.0037975677359549,1.0,0.0,0
1995-08-18,-0.0201766709296703,0.0,0.0,0
1995-08-21,-0.0270271842019013,0.0,0.0,0
1995-08-22,0.0509258423293133,1.0,0.0,0
1995-08-23,-0.0144744958828174,0.0,0.0,0
1995-08-24,-0.0178796114343933,0.0,0.0,0
1995-08-25,-0.0182057302817799,0.0,0.0,0
1995-08-28,-0.0456951825418999,0.0,0.0,0
1995-08-29,0.0201250657187845,1.0,0.0,0
1995-08-30,0.0149660953069257,1.0,0.0,0
1995-08-31,-0.0080430400545268,0.0,0.0,0
1995-09-01,-0.0297294972929419,0.0,0.0,0
1995-09-05,0.0584955430891467,1.0,0.0,0
1995-09-06,-0.015789697671784,0.0,0.0,0
1995-09-07,0.0120322112939197,1.0,0.0,0
1995-09-08,0.0092471022772111,1.0,0.0,0
1995-09-11,0.0222508729378738,1.0,0.0,0
1995-09-12,-0.0140840078176209,0.0,0.0,0
1995-09-13,-0.001298755690125,0.0,0.0,0
1995-09-14,-0.0130041990909319,0.0,0.0,0
1995-09-15,-0.0151511837747497,0.0,0.0,0
1995-09-18,-0.0153842101019953,0.0,0.0,0
1995-09-19,0.0142658299296136,1.0,0.0,0
1995-09-20,-0.0020093021098341,0.0,0.0,0
1995-09-21,-0.0268458042661003,0.0,0.0,0
1995-09-22,-0.009654791174457,0.0,0.0,0
1995-09-25,0.0053967716221472,1.0,0.0,0
1995-09-26,-0.0219915453778194,0.0,0.0,0
1995-09-27,0.0042492683095751,1.0,0.0,0
1995-09-28,0.0324398108747172,1.0,0.0,0
1995-09-29,-0.0109289692052105,0.0,0.0,0
1995-10-02,-0.0248616163920192,0.0,0.0,0
1995-10-03,0.0070822485927062,1.0,0.0,0
1995-10-04,-0.0309424284533441,0.0,0.0,0
1995-10-05,0.0159657690774073,1.0,0.0,0
1995-10-06,-0.0185720624398225,0.0,0.0,0
1995-10-09,-0.032023183746785,0.0,0.0,0
1995-10-10,0.0075186119943311,1.0,0.0,0
1995-10-11,0.0343283859698841,1.0,0.0,0
1995-10-12,0.0115438116789001,1.0,0.0,0
1995-10-13,-0.0156917189225249,0.0,0.0,0
1995-10-16,0.0057974149489357,1.0,0.0,0
1995-10-17,0.0504318526977969,1.0,0.0,0
1995-10-18,0.0493829117878048,1.0,0.0,0
1995-10-19,0.0117647036879158,1.0,0.0,0
1995-10-20,-0.0129197645253559,0.0,0.0,0
1995-10-23,0.0091620655559752,1.0,0.0,0
1995-10-24,0.0116733358664014,1.0,0.0,0
1995-10-25,-0.0166665741802864,0.0,0.0,0
1995-10-26,0.0221637792418083,1.0,0.0,0
1995-10-27,0.020408482705805,1.0,0.0,0
1995-10-30,0.0274999684885666,1.0,0.0,0
1995-10-31,-0.0267639604203769,0.0,0.0,0
1995-11-01,-0.0162497922029061,0.0,0.0,0
1995-11-02,0.0165182096777334,1.0,0.0,0
1995-11-03,-0.0049999131949193,0.0,0.0,0
1995-11-06,-0.0213570835168536,0.0,0.0,0
1995-11-07,-0.0449292828540517,0.0,0.0,0
1995-11-08,0.0241938659782607,1.0,0.0,0
1995-11-09,0.0393702296306472,1.0,0.0,0
1995-11-10,-0.0214648817600994,0.0,0.0,0
1995-11-13,-0.0058062964370687,0.0,0.0,0
1995-11-14,-0.0240104302187438,0.0,0.0,0
1995-11-15,0.0,0.0,0.0,0
1995-11-16,-0.0438828554184662,0.0,0.0,0
1995-11-17,-0.027816580517088,0.0,0.0,0
1995-11-20,-0.0157366779308376,0.0,0.0,0
1995-11-21,0.0232556805081649,1.0,0.0,0
1995-11-22,-0.0071022328995938,0.0,0.0,0
1995-11-24,0.0071530354231077,1.0,0.0,0
1995-11-27,-0.0085228821688078,0.0,0.0,0
1995-11-28,0.0487104043167241,1.0,0.0,0
1995-11-29,-0.0191250625664043,0.0,0.0,0
1995-11-30,-0.0292481358958844,0.0,0.0,0
1995-12-01,-0.0100433259307084,0.0,0.0,0
1995-12-04,0.0188404784071953,1.0,0.0,0
1995-12-05,-0.0213366756991736,0.0,0.0,0
1995-12-06,0.0537788303094557,1.0,0.0,0
1995-12-07,-0.001379565167987,0.0,0.0,0
1995-12-08,0.0441989912134554,1.0,0.0,0
1995-12-11,-0.0145499350739191,0.0,0.0,0
1995-12-12,-0.0187920949086982,0.0,0.0,0
1995-12-13,0.0041042047407091,1.0,0.0,0
1995-12-14,-0.0326976831140823,0.0,0.0,0
1995-12-15,-0.0042254623194661,0.0,0.0,0
1995-12-18,-0.0155585456184552,0.0,0.0,0
1995-12-19,0.0445399772442529,1.0,0.0,0
1995-12-20,-0.0412652504679403,0.0,0.0,0
1995-12-21,0.0329985148573297,1.0,0.0,0
1995-12-22,0.0055551940512763,1.0,0.0,0
1995-12-26,-0.0027621536336602,0.0,0.0,0
1995-12-27,-0.015235372753569,0.0,0.0,0
1995-12-28,-0.0168776091861012,0.0,0.0,0
1995-12-29,0.0042918212538647,1.0,0.0,0
1996-01-02,0.0227923011497239,1.0,0.0,0
1996-01-03,-0.0320336347931917,0.0,0.0,0
1996-01-04,0.0057553629907629,1.0,0.0,0
1996-01-05,-0.0114451288624911,0.0,0.0,0
1996-01-08,-0.0014472389674787,0.0,0.0,0
1996-01-09,-0.0702900286062145,0.0,0.0,0
1996-01-10,0.0272801162248053,1.0,0.0,0
1996-01-11,0.0515932567355994,1.0,0.0,0
1996-01-12,-0.0101006807890698,0.0,0.0,0
1996-01-15,-0.0379010725359397,0.0,0.0,0
1996-01-16,0.0469695804608805,1.0,0.0,0
1996-01-17,-0.0173661792677872,0.0,0.0,0
1996-01-18,0.0324004143359335,1.0,0.0,0
1996-01-19,0.0485026327697546,1.0,0.0,0
1996-01-22,0.0013609247506332,1.0,0.0,0
1996-01-23,-0.0271743295972448,0.0,0.0,0
1996-01-24,0.019552762924784,1.0,0.0,0
1996-01-25,-0.0205480960478385,0.0,0.0,0
1996-01-26,0.0125874803206282,1.0,0.0,0
1996-01-29,-0.0013810111200925,0.0,0.0,0
1996-01-30,0.0048408483046702,1.0,0.0,0
1996-01-31,0.0185825366972856,1.0,0.0,0
1996-02-01,0.0175675324762139,1.0,0.0,0
1996-02-02,-0.0119524398747505,0.0,0.0,0
1996-02-05,0.0443549841004373,1.0,0.0,0
1996-02-06,-0.0064349709820271,0.0,0.0,0
1996-02-07,0.0038860504264224,1.0,0.0,0
1996-02-08,0.0206449232405352,1.0,0.0,0
1996-02-09,0.0126430593539788,1.0,0.0,0
1996-02-12,-0.0062428118977255,0.0,0.0,0
1996-02-13,0.0012560951627877,1.0,0.0,0
1996-02-14,-0.0087827694769786,0.0,0.0,0
1996-02-15,-0.0025314509220633,0.0,0.0,0
1996-02-16,-0.0063456241673587,0.0,0.0,0
1996-02-20,-0.0012768287265384,0.0,0.0,0
1996-02-21,0.0217392520829202,1.0,0.0,0
1996-02-22,0.026282465244044,1.0,0.0,0
1996-02-23,0.0097562775192154,1.0,0.0,0
1996-02-26,-0.0277777394811387,0.0,0.0,0
1996-02-27,-0.0049683256389261,0.0,0.0,0
1996-02-28,0.0,0.0,0.0,0
1996-02-29,-0.0143577369751942,0.0,0.0,0
1996-03-01,-0.0322988065395394,0.0,0.0,0
1996-03-04,0.0078534836518469,1.0,0.0,0
1996-03-05,0.0194805940882247,1.0,0.0,0
1996-03-06,-0.0114651445246241,0.0,0.0,0
1996-03-07,0.0032218153979399,1.0,0.0,0
1996-03-08,-0.0224793029115778,0.0,0.0,0
1996-03-11,0.0144546470097886,1.0,0.0,0
1996-03-12,-0.0077721008528451,0.0,0.0,0
1996-03-13,0.0535248842681712,1.0,0.0,0
1996-03-14,-0.0123917408355377,0.0,0.0,0
1996-03-15,0.0276036036294109,1.0,0.0,0
1996-03-18,0.0280829909255897,1.0,0.0,0
1996-03-19,0.0154392332207151,1.0,0.0,0
1996-03-20,-0.0210525214882785,0.0,0.0,0
1996-03-21,-0.037036952848473,0.0,0.0,0
1996-03-22,0.0037221821852209,1.0,0.0,0
1996-03-25,-0.0123607535286747,0.0,0.0,0
1996-03-26,0.028785698909983,1.0,0.0,0
1996-03-27,-0.0024331925187054,0.0,0.0,0
1996-03-28,-0.0024386633419514,0.0,0.0,0
1996-03-29,0.0085572921542551,1.0,0.0,0
1996-04-01,-0.0036364588176256,0.0,0.0,0
1996-04-02,0.0182480759262535,1.0,0.0,0
1996-04-03,-0.001194850402752,0.0,0.0,0
1996-04-04,-0.0011958246160309,0.0,0.0,0
1996-04-08,-0.0059879905244835,0.0,0.0,0
1996-04-09,-0.0204821565227039,0.0,0.0,0
1996-04-10,0.0,0.0,0.0,0
1996-04-11,-0.0049199057089253,0.0,0.0,0
1996-04-12,0.0,0.0,0.0,0
1996-04-15,0.0236400484228189,1.0,0.0,0
1996-04-16,0.0167548581920706,1.0,0.0,0
1996-04-17,0.0065323700236985,1.0,0.0,0
1996-04-18,0.0289082768369097,1.0,0.0,0
1996-04-19,0.006880696413053,1.0,0.0,0
1996-04-22,0.0273349205478989,1.0,0.0,0
1996-04-23,-0.0011085359057637,0.0,0.0,0
1996-04-24,-0.0099888453248291,0.0,0.0,0
1996-04-25,0.0112105923188581,1.0,0.0,0
1996-04-26,0.0066520591494763,1.0,0.0,0
1996-04-29,-0.0077093122541238,0.0,0.0,0
1996-04-30,0.0055489361881839,1.0,0.0,0
1996-05-01,0.0165565212059193,1.0,0.0,0
1996-05-02,-0.0304016772427379,0.0,0.0,0
1996-05-03,-0.006718355832427,0.0,0.0,0
1996-05-06,0.0078914008708521,1.0,0.0,0
1996-05-07,0.0123035427192865,1.0,0.0,0
1996-05-08,0.0099453329390826,1.0,0.0,0
1996-05-09,-0.0065644111310747,0.0,0.0,0
1996-05-10,0.0121144689076422,1.0,0.0,0
1996-05-13,0.0326444100365794,1.0,0.0,0
1996-05-14,0.0031612039600052,1.0,0.0,0
1996-05-15,-0.0115551544334528,0.0,0.0,0
1996-05-16,-0.004250774678614,0.0,0.0,0
1996-05-17,-0.001067027174979,0.0,0.0,0
1996-05-20,-0.0021366387764315,0.0,0.0,0
1996-05-21,-0.0139188571338942,0.0,0.0,0
1996-05-22,0.0152008902657041,1.0,0.0,0
1996-05-23,0.013903668341918,1.0,0.0,0
1996-05-24,0.0,0.0,0.0,0
1996-05-28,-0.0105481660649029,0.0,0.0,0
1996-05-29,-0.0010664976929736,0.0,0.0,0
1996-05-30,0.0096053765986625,1.0,0.0,0
1996-05-31,0.0042280047467888,1.0,0.0,0
1996-06-03,-0.0031576780221844,0.0,0.0,0
1996-06-04,-0.0042237414713008,0.0,0.0,0
1996-06-05,0.0254507498382658,1.0,0.0,0
1996-06-06,-0.0087900230994866,0.0,0.0,0
1996-06-07,0.0119978455328004,1.0,0.0,0
1996-06-10,-0.0051546103605902,0.0,0.0,0
1996-06-11,0.0124350647078208,1.0,0.0,0
1996-06-12,0.023541811907757,1.0,0.0,0
1996-06-13,-0.0030003631067209,0.0,0.0,0
1996-06-14,-0.013039141851822,0.0,0.0,0
1996-06-17,0.0132114072652154,1.0,0.0,0
1996-06-18,-0.0180541597120982,0.0,0.0,0
1996-06-19,-0.0051068358295508,0.0,0.0,0
1996-06-20,0.0,0.0,0.0,0
1996-06-21,0.0174535011507266,1.0,0.0,0
1996-06-24,0.0020180562421705,1.0,0.0,0
1996-06-25,-0.017119649588594,0.0,0.0,0
1996-06-26,-0.0122950124612929,0.0,0.0,0
1996-06-27,-0.0046685164816621,0.0,0.0,0
1996-06-28,0.0015639008768018,1.0,0.0,0
1996-07-01,0.0182097943881123,1.0,0.0,0
1996-07-02,-0.0056208176356944,0.0,0.0,0
1996-07-03,-0.0041106811030489,0.0,0.0,0
1996-07-05,-0.0227041777261697,0.0,0.0,0
1996-07-08,0.0163679901732993,1.0,0.0,0
1996-07-09,-0.0025979802053003,0.0,0.0,0
1996-07-10,-0.0041667434634081,0.0,0.0,0
1996-07-11,-0.0418406840124284,0.0,0.0,0
1996-07-12,-0.0185591594432096,0.0,0.0,0
1996-07-15,-0.0155726688746298,0.0,0.0,0
1996-07-16,0.0429378280870222,1.0,0.0,0
1996-07-17,0.0151676401140721,1.0,0.0,0
1996-07-18,0.0234791664720772,1.0,0.0,0
1996-07-19,0.0092545814374103,1.0,0.0,0
1996-07-22,-0.0102027086330861,0.0,0.0,0
1996-07-23,-0.0636740730472443,0.0,0.0,0
1996-07-24,0.0234111311125577,1.0,0.0,0
1996-07-25,0.0326795590788002,1.0,0.0,0
1996-07-26,0.0052745345935434,1.0,0.0,0
1996-07-29,-0.0188879168599853,0.0,0.0,0
1996-07-30,0.0149736900017936,1.0,0.0,0
1996-07-31,-0.0063227086433708,0.0,0.0,0
1996-08-01,0.0233298708315683,1.0,0.0,0
1996-08-02,0.0227977993593737,1.0,0.0,0
1996-08-05,-0.0131708644321313,0.0,0.0,0
1996-08-06,0.0184801891793802,1.0,0.0,0
1996-08-07,0.0060484493518484,1.0,0.0,0
1996-08-08,0.0040079934915859,1.0,0.0,0
1996-08-09,-0.0059881802887152,0.0,0.0,0
1996-08-12,0.0060242546114337,1.0,0.0,0
1996-08-13,-0.0139719776251646,0.0,0.0,0
1996-08-14,0.0111337325599141,1.0,0.0,0
1996-08-15,0.0020017999249444,1.0,0.0,0
1996-08-16,-0.0069929677832537,0.0,0.0,0
1996-08-19,-0.0060361832204404,0.0,0.0,0
1996-08-20,-0.001012332567713,0.0,0.0,0
1996-08-21,0.0010133584234479,1.0,0.0,0
1996-08-22,0.0121458725591341,1.0,0.0,0
1996-08-23,-0.0140002041464561,0.0,0.0,0
1996-08-26,-0.0030424828435227,0.0,0.0,0
1996-08-27,0.0152593228433552,1.0,0.0,0
1996-08-28,0.0070137979713154,1.0,0.0,0
1996-08-29,-0.0119402340851542,0.0,0.0,0
1996-08-30,-0.0130916658020766,0.0,0.0,0
1996-09-03,0.0071429153850155,1.0,0.0,0
1996-09-04,0.0,0.0,0.0,0
1996-09-05,-0.0151974848972102,0.0,0.0,0
1996-09-06,0.0082303088917772,1.0,0.0,0
1996-09-09,0.0193881350627889,1.0,0.0,0
1996-09-10,-0.0040042664182208,0.0,0.0,0
1996-09-11,0.0060302129222644,1.0,0.0,0
1996-09-12,0.0279720612006324,1.0,0.0,0
1996-09-13,0.0184640547498364,1.0,0.0,0
1996-09-16,0.0038172280042367,1.0,0.0,0
1996-09-17,0.0180602831113931,1.0,0.0,0
1996-09-18,0.0196082768000345,1.0,0.0,0
1996-09-19,0.0091573717849038,1.0,0.0,0
1996-09-20,0.0027225674504238,1.0,0.0,0
1996-09-23,-0.0027151752027946,0.0,0.0,0
1996-09-24,-0.0063517078221307,0.0,0.0,0
1996-09-25,-0.0091322808522779,0.0,0.0,0
1996-09-26,-0.0267284796477375,0.0,0.0,0
1996-09-27,0.0179926857082319,1.0,0.0,0
1996-09-30,-0.0186051635928256,0.0,0.0,0
1996-10-01,0.001895814852332,1.0,0.0,0
1996-10-02,0.0198677141702328,1.0,0.0,0
1996-10-03,-0.0055661852393549,0.0,0.0,0
1996-10-04,0.0177242330721607,1.0,0.0,0
1996-10-07,0.0082493544360693,1.0,0.0,0
1996-10-08,-0.0154543734364276,0.0,0.0,0
1996-10-09,-0.0064636660122423,0.0,0.0,0
1996-10-10,-0.0055765307588424,0.0,0.0,0
1996-10-11,0.0252341348370925,1.0,0.0,0
1996-10-14,-0.0036463739612354,0.0,0.0,0
1996-10-15,0.0164680812287127,1.0,0.0,0
1996-10-16,-0.0063006822392599,0.0,0.0,0
1996-10-17,-0.018115760640238,0.0,0.0,0
1996-10-18,-0.005535025234597,0.0,0.0,0
1996-10-21,-0.0055661852393549,0.0,0.0,0
1996-10-22,-0.0111938834965757,0.0,0.0,0
1996-10-23,0.0150946186763643,1.0,0.0,0
1996-10-24,0.0157993453261104,1.0,0.0,0
1996-10-25,-0.0013727970341388,0.0,0.0,0
1996-10-28,0.0013746841965267,1.0,0.0,0
1996-10-29,-0.0091490790736489,0.0,0.0,0
1996-10-30,0.0064638416887572,1.0,0.0,0
1996-10-31,0.0073389689730862,1.0,0.0,0
1996-11-01,0.0009107417624307,1.0,0.0,0
1996-11-04,0.0045493056546179,1.0,0.0,0
1996-11-05,0.0253627025355378,1.0,0.0,0
1996-11-06,0.0212011259826023,1.0,0.0,0
1996-11-07,-0.0069199667509797,0.0,0.0,0
1996-11-08,0.0,0.0,0.0,0
1996-11-11,0.0008709093569805,1.0,0.0,0
1996-11-12,-0.0130550879606462,0.0,0.0,0
1996-11-13,0.022927734275383,1.0,0.0,0
1996-11-14,0.0318969531373909,1.0,0.0,0
1996-11-15,-0.0041772441521402,0.0,0.0,0
1996-11-18,0.009227816406133,1.0,0.0,0
1996-11-19,0.0365751138917174,1.0,0.0,0
1996-11-20,-0.0168399482108294,0.0,0.0,0
1996-11-21,-0.0187605550527107,0.0,0.0,0
1996-11-22,0.000831250791258,1.0,0.0,0
1996-11-25,0.0199332122626172,1.0,0.0,0
1996-11-26,0.0016291986861676,1.0,0.0,0
1996-11-27,0.0113822833415224,1.0,0.0,0
1996-11-29,0.0088423172222502,1.0,0.0,0
1996-12-02,0.005577658379491,1.0,0.0,0
1996-12-03,-0.0194130700560679,0.0,0.0,0
1996-12-04,-0.0092933340887264,0.0,0.0,0
1996-12-05,-0.0016311569443469,0.0,0.0,0
1996-12-06,-0.0008169887018203,0.0,0.0,0
1996-12-09,0.0695012099561529,1.0,0.0,0
1996-12-10,0.0015286794490325,1.0,0.0,0
1996-12-11,0.0183203656724249,1.0,0.0,0
1996-12-12,-0.0284854662110273,0.0,0.0,0
1996-12-13,-0.0123459780570915,0.0,0.0,0
1996-12-16,-0.0406252345707272,0.0,0.0,0
1996-12-17,0.0407177274417451,1.0,0.0,0
